PROJECT_ID	GEONAME_ID	precision_code	place_name	latitude	longitude	location_type_code	location_type_name	geoname_adm_code	geonames_adm_name	geonames_retrieval_time	project_source	source_url	source
P120881	7840035	3	Moshi Rural District	-3.362	37.459	ADM2	second-order administrative division	TZ|06|7840035	Tanzania|Kilimanjaro|Moshi Rural District	2012-05-29T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120881	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/05/25/000334955_20100525032432/Rendered/PDF/537570PJPR0P08101Official0Use0Only1.pdf	Project Paper
P090644	7873883	3	Aniocha North	6.35447	6.48737	ADM2	second-order administrative division	NG|36|10001	Nigeria|Delta|Aniocha North	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P090644		TTL
P096572	7873930	3	Obio/Akpor	4.83153	6.98906	ADM2	second-order administrative division	NG|50|33015	Nigeria|Rivers|Obio/Akpor	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P096572	7873936	3	Isuikwuato	5.76185	7.46446	ADM2	second-order administrative division	NG|45|1008	Nigeria|Abia|Isuikwuato	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P119737	7910214	3	Mawokota	0.05055	32.10574	ADM3	third-order administrative division	UG|C|89|7910214	Uganda|Central Region|Mpigi District	2012-04-28T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P119737	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2011/06/14/000356161_20110614042950/Rendered/PDF/593100PAD0P1190e0only0900BOX361487B.pdf	PAD
P096572	7932060	3	Oturkpo	7.26696	8.06764	ADM2	second-order administrative division	NG|26|7019	Nigeria|Benue|Oturkpo	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P096572	7932084	3	Umu-Nneochi	5.93998	7.41034	ADM2	second-order administrative division	NG|45|1015	Nigeria|Abia|Umu-Nneochi	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P090644	7932087	3	Isiala-Ngwa North	5.26783	7.39057	ADM2	second-order administrative division	NG|45|1006	Nigeria|Abia|Isiala-Ngwa North	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P090644		TTL
P096572	7932087	3	Isiala-Ngwa North	5.26783	7.39057	ADM2	second-order administrative division	NG|45|1006	Nigeria|Abia|Isiala-Ngwa North	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P074235	7932431	2	Montagne D'Ambre National Park	-12.59978	49.14238	PRK	park	MG	Madagascar	2011-08-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P074235	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2004/04/23/000012009_20040423101043/Rendered/PDF/273530MG.pdf	PAD
P090644	7932502	3	Abi	5.90661	8.03799	ADM2	second-order administrative division	NG|22|9001	Nigeria|Cross River|Abi	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P090644		TTL
P088926	8015586	5	Apayao River	18.1376	121.3606	STM	stream	PH|15|H6	Philippines|Cordillera|Apayao	2012-01-21T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P088926	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/06/10/000333038_20090610020117/Rendered/PDF/466660PAD0P088101Official0Use0Only1.pdf	PAD
P105881	8133376	2	Ouakam	14.72389	-17.48917	PPL	populated place	SN|01	Senegal|Dakar	2012-01-13T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P105881	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/12/03/000333037_20081203232601/Rendered/PDF/454620PAD0P1051and0IDA1R20081031611.pdf	PAD
P107847	8133521	4	Eastern Province	8.60614	81.20201	ADM1	first-order administrative division	LK|37	Sri Lanka|Eastern Province	2014-06-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P107847	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/11/30/000333037_20091130231802/Rendered/PDF/484450PAD0P107101Official0Use0Only1.pdf	PAD
P110324	8133521	4	Eastern Province	8.60614	81.20201	ADM1	first-order administrative division	LK|37	Sri Lanka|Eastern Province	2014-06-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P110324	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/10/000333037_20080310030936/Rendered/PDF/E18290vol040EA00P1103240BOX0321443B.pdf	EA
P113036	8133521	4	Eastern Province	8.60614	81.20201	ADM1	first-order administrative division	LK|37	Sri Lanka|Eastern Province	2014-06-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P113036	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/01/31/000262044_20100201154453/Rendered/PDF/Integrated0Saf1et010Appraisal0Stage.pdf ; http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/05/24/000350881_20100524110744/Rendered/PDF/500280PAD0IDA1R20101011012.pdf	ISDS ; PAD
P116742	8133521	4	Eastern Province	8.60614	81.20201	ADM1	first-order administrative division	LK|37	Sri Lanka|Eastern Province	2014-06-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P116742	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2011/02/09/000003596_20110214114752/Rendered/PDF/AF0Integrated01et010Appraisal0Stage.pdf	ISDS
P118870	8133521	4	Eastern Province	8.60614	81.20201	ADM1	first-order administrative division	LK|37	Sri Lanka|Eastern Province	2014-06-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118870	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/11/22/000262044_20091123091114/Rendered/PDF/Integrated0Saf1et010Appraisal0Stage.pdf	ISDS
P110126	828310	3	Kalaki Kutaisi	42.26667	42.6	ADM2	second-order administrative division	GE|66|828310	Georgia|Imereti|Kalaki Kutaisi	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P110126	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P120887	828310	3	Kalaki Kutaisi	42.26667	42.6	ADM2	second-order administrative division	GE|66|828310	Georgia|Imereti|Kalaki Kutaisi	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120887	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P112359	8379588	1	Dawan	23.04506	112.39747	PPLA4	seat of a fourth-order administrative division	CN|30	China|Guangdong	2012-09-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P112359	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/03/26/000334955_20090326074834/Rendered/PDF/RP7840v20ENGLI1110mar090Box0338860B.pdf	RP/RI
P100047	8556366	1	El-Ain El-Sokhna Power Station	29.61888	32.35202	PS	power station	EG	Egypt	2013-06-28T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P100047	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/12/19/000104615_20090105154934/Rendered/PDF/Integrated0Saf1et010Appraisal0Stage.pdf	ISDS
P106284	8631771	3	Yerköy İlçesi	39.64415	34.48386	ADM2	second-order administrative division	TR|66|8631771	Turkey|Yozgat|Yerköy İlçesi	2014-08-10T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P106284	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/06/25/000334955_20100625035409/Rendered/PDF/553240PROP0P101lan0Revision0No010PP.pdf	PP
P093765	8632050	3	Şereflikoçhisar İlçesi	38.9545	33.54801	ADM2	second-order administrative division	TR|68|8632050	Turkey|Ankara|Şereflikoçhisar İlçesi	2014-09-17T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P093765	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2005/11/09/000090341_20051109102526/Rendered/PDF/34140.pdf	PAD
P106284	8632146	3	Anamur İlçesi	36.08361	32.82615	ADM2	second-order administrative division	TR|32|8632146	Turkey|Mersin|Anamur İlçesi	2014-09-17T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P106284	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/06/25/000334955_20100625035409/Rendered/PDF/553240PROP0P101lan0Revision0No010PP.pdf	PP
P090644	8634511	3	Barkin Ladi	9.54969	8.9344	ADM2	second-order administrative division	NG|49|32001	Nigeria|Plateau|Barkin Ladi	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P090644		TTL
P096572	8636069	3	Ogo Oluwa	7.99013	4.21483	ADM2	second-order administrative division	NG|32|31023	Nigeria|Oyo|Ogo Oluwa	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P090644	8637975	3	Olamaboro	7.18689	7.52832	ADM2	second-order administrative division	NG|41|23018	Nigeria|Kogi|Olamaboro	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P090644		TTL
P096572	8638032	3	Ayamelum	6.55355	6.98694	ADM2	second-order administrative division	NG|25|4007	Nigeria|Anambra|Ayamelum	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P096572	8638158	3	Eleme	4.78741	7.14369	ADM2	second-order administrative division	NG|50|33009	Nigeria|Rivers|Eleme	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P090644	8638163	3	Ngor-Okpala	5.32019	7.15888	ADM2	second-order administrative division	NG|28|17012	Nigeria|Imo|Ngor-Okpala	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P090644		TTL
P096572	8638452	3	Essien Udim	5.10684	7.64533	ADM2	second-order administrative division	NG|21|3005	Nigeria|Akwa Ibom|Essien Udim	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P096648	8638546	3	Yakurr	5.80608	8.17499	ADM2	second-order administrative division	NG|22|9017	Nigeria|Cross River|Yakurr	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096648	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/12/24/000333038_20081224005321/Rendered/PDF/468300PAD0P0961ly10IDA1R20081032611.pdf	PAD
P090867	8643206	4	Masaka District	-0.36667	31.7	ADM2	second-order administrative division	UG|C|71	Uganda|Central Region|Masaka District	2013-12-14T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P090867	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/11/30/000310607_20071130111045/Rendered/PDF/392200UG.pdf	PAD
P109224	8643206	4	Masaka District	-0.36667	31.7	ADM2	second-order administrative division	UG|C|71	Uganda|Central Region|Masaka District	2013-12-14T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P109224	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/05/10/000333038_20100510005540/Rendered/PDF/E23490revised010Box349414B01PUBLIC1.pdf	PAD
P111366	8643206	4	Masaka District	-0.36667	31.7	ADM2	second-order administrative division	UG|C|71	Uganda|Central Region|Masaka District	2013-12-14T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P111366	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/03/25/000104615_20090331131453/Rendered/PDF/Integrated0Saf1et010Appraisal0Stage.pdf	ISDS
P090644	8659803	3	Gombi	10.18948	12.52765	ADM2	second-order administrative division	NG|35|2005	Nigeria|Adamawa|Gombi	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P090644		TTL
P118708	8740496	3	Khagrachhari	23.04167	91.995	ADM3	third-order administrative division	BD|8740496	Bangladesh	2014-03-28T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118708	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2011/05/06/000386194_20110506023340/Rendered/PDF/599790PAD0P1181e0only1910BOX358351B.pdf	PAD
P082973	9172344	3	Moñitos	9.22615	-76.13594	ADM2	second-order administrative division	CO|12|23500	Colombia|Córdoba|Moñitos	2014-09-25T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P082973	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/04/19/000333037_20120419012604/Rendered/PDF/ICR13160P082970C0disclosed040170120.pdf	ICRR
P082973	9172419	3	Puerto Libertador	7.68181	-75.78312	ADM2	second-order administrative division	CO|12|23580	Colombia|Córdoba|Puerto Libertador	2014-09-16T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P082973	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/04/19/000333037_20120419012604/Rendered/PDF/ICR13160P082970C0disclosed040170120.pdf	ICRR
P051306	9178731	3	Granada	6.11413	-75.1405	ADM2	second-order administrative division	CO|02|05313	Colombia|Antioquia|Granada	2014-09-16T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P051306	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2004/05/24/000160016_20040524094518/Rendered/PDF/28656.pdf	PAD
P096572	9180446	3	Illela	13.69519	5.36123	ADM2	second-order administrative division	NG|51|608	Nigeria|Sokoto|Illela	2014-09-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096572		TTL
P074850	9485473	3	Oshodi-Isolo Local Government Area	6.53233	3.31414	ADM2	second-order administrative division	NG|05|9485473	Nigeria|Lagos|Oshodi-Isolo Local Government Area	2014-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P074850	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/05/000333038_20080805030924/Rendered/PDF/ICR00006150ICR1Disclosed0Aug0102008.pdf	ICR
P106280	9485473	3	Oshodi-Isolo Local Government Area	6.53233	3.31414	ADM2	second-order administrative division	NG|05|9485473	Nigeria|Lagos|Oshodi-Isolo Local Government Area	2014-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P106280	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/07/29/000350881_20090729100634/Rendered/PDF/474530PAD0IDA11C0disclosed071281091.pdf	PAD
P074850	9485476	3	Lagos Island Local Government Area	6.45266	3.39475	ADM2	second-order administrative division	NG|05|9485476	Nigeria|Lagos|Lagos Island Local Government Area	2014-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P074850	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/05/000333038_20080805030924/Rendered/PDF/ICR00006150ICR1Disclosed0Aug0102008.pdf	ICR
P106280	9485476	3	Lagos Island Local Government Area	6.45266	3.39475	ADM2	second-order administrative division	NG|05|9485476	Nigeria|Lagos|Lagos Island Local Government Area	2014-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P106280	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/07/29/000350881_20090729100634/Rendered/PDF/474530PAD0IDA11C0disclosed071281091.pdf	PAD
P094692	9538007	5	Tana River	-2.59901	40.33862	LK	lake	KE|48	Kenya|Tana River	2014-09-12T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P094692	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/07/08/000333038_20100708231240/Rendered/PDF/544860PAD0P094101Official0Use0Only1.pdf	PAD
P000306	2357048	1	Ouagadougou	12.36566	-1.53388	PPLC	capital of a political entity	BF|03|53	Burkina Faso|Centre|Kadiogo Province	2012-06-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000306	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/11/11/000333037_20081111224358/Rendered/PDF/ICR7050ICR0P0003060Box334091B01PUBLIC1.pdf	ICR
P000306	2362079	1	Boudtenga	12.48639	-1.26583	PPL	populated place	BF|03|53	Burkina Faso|Centre|Kadiogo Province	2012-01-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000306	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/11/11/000333037_20081111224358/Rendered/PDF/ICR7050ICR0P0003060Box334091B01PUBLIC1.pdf	ICR
P000309	2361809	6	Burkina Faso	12.5	-1.66667	PCLI	independent political entity	BF|00	Burkina Faso	2013-11-09T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000309	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2002/11/25/000094946_0211250600433/Rendered/PDF/multi0page.pdf	ISDS
P000309	6930704	4	Centre	12.37874	-1.53276	ADM1	first-order administrative division	BF|03	Burkina Faso|Centre	2009-02-16T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000309	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2002/11/25/000094946_0211250600433/Rendered/PDF/multi0page.pdf	ISDS
P000309	6930705	4	Centre-Est	11.78922	-0.35706	ADM1	first-order administrative division	BF|04	Burkina Faso|Centre-Est	2012-07-11T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000309	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2002/11/25/000094946_0211250600433/Rendered/PDF/multi0page.pdf	ISDS
P000309	6930706	4	Centre-Nord	13.09829	-1.0855	ADM1	first-order administrative division	BF|05	Burkina Faso|Centre-Nord	2012-07-11T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000309	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2002/11/25/000094946_0211250600433/Rendered/PDF/multi0page.pdf	ISDS
P000309	6930710	4	High-Basins Region	11.28	-4.32	ADM1	first-order administrative division	BF|09	Burkina Faso|High-Basins	2013-10-14T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000309	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2002/11/25/000094946_0211250600433/Rendered/PDF/multi0page.pdf	ISDS
P000309	6930713	4	Sahel	14.03351	-0.04575	ADM1	first-order administrative division	BF|12	Burkina Faso|Sahel	2012-07-11T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000309	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2002/11/25/000094946_0211250600433/Rendered/PDF/multi0page.pdf	ISDS
P000309	6930714	4	Southwest Region	10.5	-3.2	ADM1	first-order administrative division	BF|13	Burkina Faso|Southwest	2013-10-14T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000309	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2002/11/25/000094946_0211250600433/Rendered/PDF/multi0page.pdf	ISDS
P000527	2434508	6	Republic of Chad	15	19	PCLI	independent political entity	TD|00	Chad	2013-03-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000527	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2003/03/22/000094946_03030704011185/Rendered/PDF/multi0page.pdf	PAD
P000968	2294076	4	Western Region	5.5	-2.5	ADM1	first-order administrative division	GH|09	Ghana|Western	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2294086	1	Wenchi	7.73916	-2.10456	PPL	populated place	GH|03	Ghana|Brong-Ahafo	2013-07-22T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2294234	4	Volta Region	7	0.5	ADM1	first-order administrative division	GH|08	Ghana|Volta	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2294236	1	Lake Volta	7.40057	0.19472	RSV	reservoir(s)	GH|00	Ghana	2011-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2294286	4	Upper West Region	10.33333	-2.25	ADM1	first-order administrative division	GH|11	Ghana|Upper West	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2294291	4	Upper East Region	10.75	-0.75	ADM1	first-order administrative division	GH|10	Ghana|Upper East	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2294700	1	Tema	5.6698	-0.01657	PPL	populated place	GH|01	Ghana|Greater Accra	2013-07-22T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2295888	1	Pong-Tamale	9.68959	-0.82905	PPL	populated place	GH|06	Ghana|Northern	2012-01-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2296406	1	Ohawu	6.13681	0.89855	PPL	populated place	GH|00	Ghana	2012-01-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2296969	1	Nungua	5.60106	-0.07713	PPLX	section of populated place	GH|01	Ghana|Greater Accra	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2297169	4	Northern Region	9.5	-1	ADM1	first-order administrative division	GH|06	Ghana|Northern	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
