project_ID	projectLocation_ID	precision_code	geoname_ID	placename	latitude	longitude	location_type	R_ID	R_NAME	Z_ID	Z_NAME	D_ID	D_NAME	V_ID	V_NAME
8723883742	8723883742_7799957	1	7799957	Dukuchhap	27.5901	85.2969	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0518	Dukuchhap
8723883662	8723883662_7799958	1	7799958	Gimdi	27.4432	85.3675	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0519	Gimdi
8723883742	8723883742_7799958	1	7799958	Gimdi	27.4432	85.3675	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0519	Gimdi
8723883662	8723883662_7799959	1	7799959	Godamchaur	27.6204	85.3663	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0520	Godamchaur
8723883742	8723883742_7799959	1	7799959	Godamchaur	27.6204	85.3663	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0520	Godamchaur
8723883662	8723883662_7799962	1	7799962	Gotikhel	27.4981	85.3985	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0522	Gotikhel
8723883742	8723883742_7799962	1	7799962	Gotikhel	27.4981	85.3985	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0522	Gotikhel
8723831141	8723831141_7799965	1	7799965	Ikudol	27.4822	85.3182	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0523	Ikudol
8723883662	8723883662_7799965	1	7799965	Ikudol	27.4822	85.3182	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0523	Ikudol
8723883742	8723883742_7799965	1	7799965	Ikudol	27.4822	85.3182	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0523	Ikudol
8723883662	8723883662_7799967	1	7799967	Imadol	27.6586	85.3463	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0524	Imadol
8723883742	8723883742_7799967	1	7799967	Imadol	27.6586	85.3463	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0524	Imadol
8723883662	8723883662_7799970	1	7799970	Jharuwarasi	27.6123	85.342	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0525	Jharuwarasi
8723883742	8723883742_7799970	1	7799970	Jharuwarasi	27.6123	85.342	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0525	Jharuwarasi
8723883662	8723883662_7799971	1	7799971	Kaleswor	27.5041	85.4292	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0526	Kaleswor
8723883742	8723883742_7799971	1	7799971	Kaleswor	27.5041	85.4292	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0526	Kaleswor
8723883662	8723883662_7799972	1	7799972	Khokana	27.6416	85.2962	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0527	Khokana
8723883742	8723883742_7799972	1	7799972	Khokana	27.6416	85.2962	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0527	Khokana
8723880268	8723880268_7799973	1	7799973	LalitpurN.P.	27.6691	85.3199	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0528	LalitpurN.P.
8723883662	8723883662_7799973	1	7799973	LalitpurN.P.	27.6691	85.3199	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0528	LalitpurN.P.
8723883742	8723883742_7799973	1	7799973	LalitpurN.P.	27.6691	85.3199	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0528	LalitpurN.P.
872383040	872383040_7799974	1	7799974	Lamatar	27.6252	85.3996	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0529	Lamatar
8723883662	8723883662_7799974	1	7799974	Lamatar	27.6252	85.3996	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0529	Lamatar
8723883742	8723883742_7799974	1	7799974	Lamatar	27.6252	85.3996	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0529	Lamatar
8723883662	8723883662_7799975	1	7799975	Lele	27.5615	85.3303	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0530	Lele
8723883742	8723883742_7799975	1	7799975	Lele	27.5615	85.3303	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0530	Lele
872381955	872381955_7799976	1	7799976	Lubhu	27.6359	85.3754	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0531	Lubhu
8723883662	8723883662_7799976	1	7799976	Lubhu	27.6359	85.3754	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0531	Lubhu
8723883742	8723883742_7799976	1	7799976	Lubhu	27.6359	85.3754	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0531	Lubhu
8723883662	8723883662_7799977	1	7799977	Malta	27.5065	85.2624	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0532	Malta
8723883742	8723883742_7799977	1	7799977	Malta	27.5065	85.2624	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0532	Malta
872381955	872381955_7799978	1	7799978	Manikhel	27.5175	85.3982	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0533	Manikhel
8723883662	8723883662_7799978	1	7799978	Manikhel	27.5175	85.3982	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0533	Manikhel
8723883742	8723883742_7799978	1	7799978	Manikhel	27.5175	85.3982	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0533	Manikhel
8723883662	8723883662_7799979	1	7799979	Nallu	27.5481	85.3454	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0534	Nallu
8723883742	8723883742_7799979	1	7799979	Nallu	27.5481	85.3454	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0534	Nallu
8723883662	8723883662_7799980	1	7799980	Pyutar	27.4664	85.2801	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0535	Pyutar
8723883742	8723883742_7799980	1	7799980	Pyutar	27.4664	85.2801	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0535	Pyutar
8723851509	8723851509_7799981	1	7799981	Sainbu	27.6505	85.3063	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0536	Sainbu
8723883662	8723883662_7799981	1	7799981	Sainbu	27.6505	85.3063	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0536	Sainbu
8723883742	8723883742_7799981	1	7799981	Sainbu	27.6505	85.3063	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0536	Sainbu
8723883662	8723883662_7799982	1	7799982	Sankhu	27.5084	85.3367	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0537	Sankhu
8723883742	8723883742_7799982	1	7799982	Sankhu	27.5084	85.3367	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0537	Sankhu
8723883662	8723883662_7799983	1	7799983	Sidhdipur	27.6426	85.3593	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0538	Sidhdipur
8723883742	8723883742_7799983	1	7799983	Sidhdipur	27.6426	85.3593	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0538	Sidhdipur
8723883662	8723883662_7799984	1	7799984	Sunakothi	27.6344	85.3199	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0539	Sunakothi
8723883742	8723883742_7799984	1	7799984	Sunakothi	27.6344	85.3199	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0037	Lalitpur	NP-0000-0000-0037-0539	Sunakothi
872383040	872383040_7800038	1	7800038	Andupatti	26.76	85.9793	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0202	Andupatti
8723851751	8723851751_7800038	1	7800038	Andupatti	26.76	85.9793	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0202	Andupatti
8723883662	8723883662_7800038	1	7800038	Andupatti	26.76	85.9793	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0202	Andupatti
8723883742	8723883742_7800038	1	7800038	Andupatti	26.76	85.9793	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0202	Andupatti
872383040	872383040_7800242	1	7800242	Deurali	27.97544	85.08519	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0683	Deurali
8723883662	8723883662_7800242	1	7800242	Deurali	27.97544	85.08519	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0683	Deurali
8723883742	8723883742_7800242	1	7800242	Deurali	27.97544	85.08519	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0683	Deurali
8723883662	8723883662_7800099	1	7800099	HansapurKathpula	26.7583	86.0114	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0204	HansapurKathpula
8723883742	8723883742_7800099	1	7800099	HansapurKathpula	26.7583	86.0114	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0204	HansapurKathpula
872383040	872383040_7800285	1	7800285	Kabilas	27.89712	85.29102	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0691	Kabilas
8723851751	8723851751_7800285	1	7800285	Kabilas	27.89712	85.29102	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0691	Kabilas
8723883662	8723883662_7800285	1	7800285	Kabilas	27.89712	85.29102	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0691	Kabilas
8723883742	8723883742_7800285	1	7800285	Kabilas	27.89712	85.29102	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0691	Kabilas
872383040	872383040_7800281	1	7800281	Kalyanpur	27.94308	85.10237	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0694	Kalyanpur
8723851751	8723851751_7800281	1	7800281	Kalyanpur	27.94308	85.10237	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0694	Kalyanpur
8723883662	8723883662_7800281	1	7800281	Kalyanpur	27.94308	85.10237	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0694	Kalyanpur
8723883742	8723883742_7800281	1	7800281	Kalyanpur	27.94308	85.10237	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0694	Kalyanpur
872383040	872383040_7800243	1	7800243	Manakamana	28.00539	85.17473	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0705	Manakamana
8723851751	8723851751_7800243	1	7800243	Manakamana	28.00539	85.17473	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0705	Manakamana
8723883662	8723883662_7800243	1	7800243	Manakamana	28.00539	85.17473	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0705	Manakamana
8723883742	8723883742_7800243	1	7800243	Manakamana	28.00539	85.17473	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0705	Manakamana
8723883662	8723883662_7800183	1	7800183	Panchkanya	27.89917	85.32138	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0708	Panchkanya
8723883742	8723883742_7800183	1	7800183	Panchkanya	27.89917	85.32138	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0708	Panchkanya
8723883662	8723883662_7800219	1	7800219	Sunkhani	27.8369	85.31988	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0718	Sunkhani
8723883742	8723883742_7800219	1	7800219	Sunkhani	27.8369	85.31988	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0718	Sunkhani
872383040	872383040_7800210	1	7800210	Thaprek	27.90766	85.34943	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0724	Thaprek
8723883662	8723883662_7800210	1	7800210	Thaprek	27.90766	85.34943	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0724	Thaprek
8723883742	8723883742_7800210	1	7800210	Thaprek	27.90766	85.34943	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0047	Nuwakot	NP-0000-0000-0047-0724	Thaprek
872383040	872383040_7800305	1	7800305	Ramche	28.04466	85.22286	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0055	Rasuwa	NP-0000-0000-0055-0878	Ramche
8723831141	8723831141_7800305	1	7800305	Ramche	28.04466	85.22286	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0055	Rasuwa	NP-0000-0000-0055-0878	Ramche
8723851751	8723851751_7800305	1	7800305	Ramche	28.04466	85.22286	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0055	Rasuwa	NP-0000-0000-0055-0878	Ramche
8723883662	8723883662_7800305	1	7800305	Ramche	28.04466	85.22286	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0055	Rasuwa	NP-0000-0000-0055-0878	Ramche
8723883742	8723883742_7800305	1	7800305	Ramche	28.04466	85.22286	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0055	Rasuwa	NP-0000-0000-0055-0878	Ramche
872381133236	872381133236_7800334	1	7800334	Jyamire	27.84112	85.60558	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1166	Jyamire
8723851751	8723851751_7800334	1	7800334	Jyamire	27.84112	85.60558	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1166	Jyamire
8723883662	8723883662_7800334	1	7800334	Jyamire	27.84112	85.60558	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1166	Jyamire
8723883742	8723883742_7800334	1	7800334	Jyamire	27.84112	85.60558	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1166	Jyamire
872381132216	872381132216_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
872381133182	872381133182_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
87238113471	87238113471_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
87238113490	87238113490_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
87238113493	87238113493_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
872383040	872383040_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
8723851751	8723851751_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
8723883662	8723883662_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
8723883742	8723883742_7800340	1	7800340	Kalika	27.70019	85.77548	"fourth-order administrative division"	NP-0000	Central	NP-0000-0000	Bagmati	NP-0000-0000-0065	Sindhupalchok	NP-0000-0000-0065-1168	Kalika
8723883662	8723883662_7800306	1	7800306	Paterwa	26.79719	86.12429	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0209	Paterwa
8723883742	8723883742_7800306	1	7800306	Paterwa	26.79719	86.12429	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0209	Paterwa
8723883662	8723883662_7800042	1	7800042	Bagchaura	26.7697	85.9969	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0210	Bagchaura
8723883742	8723883742_7800042	1	7800042	Bagchaura	26.7697	85.9969	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0210	Bagchaura
8723883662	8723883662_7800043	1	7800043	BahedaBala	26.608	85.8998	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0211	BahedaBala
8723883742	8723883742_7800043	1	7800043	BahedaBala	26.608	85.8998	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0211	BahedaBala
8723892529	8723892529_7800043	1	7800043	BahedaBala	26.608	85.8998	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0211	BahedaBala
8723831141	8723831141_7800044	1	7800044	Bahuarba	26.6762	85.9573	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0212	Bahuarba
8723851751	8723851751_7800044	1	7800044	Bahuarba	26.6762	85.9573	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0212	Bahuarba
8723883662	8723883662_7800044	1	7800044	Bahuarba	26.6762	85.9573	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0212	Bahuarba
8723883742	8723883742_7800044	1	7800044	Bahuarba	26.6762	85.9573	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0212	Bahuarba
8723883662	8723883662_7800045	1	7800045	Balabakhar	26.765	86.1302	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0213	Balabakhar
8723883742	8723883742_7800045	1	7800045	Balabakhar	26.765	86.1302	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0213	Balabakhar
8723883662	8723883662_7800046	1	7800046	BalahaKathal	26.6466	86.1538	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0214	BalahaKathal
8723883742	8723883742_7800046	1	7800046	BalahaKathal	26.6466	86.1538	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0214	BalahaKathal
8723831141	8723831141_7800047	1	7800047	BalahaSadhara	26.6667	86.1627	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0215	BalahaSadhara
8723883662	8723883662_7800047	1	7800047	BalahaSadhara	26.6667	86.1627	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0215	BalahaSadhara
8723831141	8723831141_7800048	1	7800048	Ballagoth	26.6345	86.1339	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0216	Ballagoth
8723883662	8723883662_7800048	1	7800048	Ballagoth	26.6345	86.1339	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0216	Ballagoth
8723883742	8723883742_7800048	1	7800048	Ballagoth	26.6345	86.1339	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0216	Ballagoth
8723892529	8723892529_7800048	1	7800048	Ballagoth	26.6345	86.1339	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0216	Ballagoth
872383040	872383040_7800049	1	7800049	Baniniya	26.802	85.9618	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0217	Baniniya
8723831141	8723831141_7800049	1	7800049	Baniniya	26.802	85.9618	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0217	Baniniya
8723883662	8723883662_7800049	1	7800049	Baniniya	26.802	85.9618	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0217	Baniniya
8723883742	8723883742_7800049	1	7800049	Baniniya	26.802	85.9618	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0217	Baniniya
872383040	872383040_7800050	1	7800050	Baramajhiya	26.8464	86.1238	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0218	Baramajhiya
8723831141	8723831141_7800050	1	7800050	Baramajhiya	26.8464	86.1238	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0218	Baramajhiya
8723851751	8723851751_7800050	1	7800050	Baramajhiya	26.8464	86.1238	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0218	Baramajhiya
8723868198	8723868198_7800050	1	7800050	Baramajhiya	26.8464	86.1238	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0218	Baramajhiya
8723883662	8723883662_7800050	1	7800050	Baramajhiya	26.8464	86.1238	"fourth-order administrative division"	NP-0000	Central	NP-0000-0002	Janakpur	NP-0000-0002-0018	Dhanusa	NP-0000-0002-0018-0218	Baramajhiya
